ID,CHOICE,AGE,GA,PURPOSE,WHO,LUGGAGE,INCOME,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,SM_TT,CAR_TT,TRAIN_CO,SM_CO,CAR_CO,TRAIN_HE,SM_HE
1049,3,5,0,4,1,0,2,1,1,1,312,168,144,111,132,96,120,20
1049,3,5,0,4,1,0,2,1,1,1,268,168,234,111,132,156,60,10
1049,3,5,0,4,1,0,2,1,1,1,268,168,144,123,139,156,120,30
1049,3,5,0,4,1,0,2,1,1,1,246,168,234,123,139,120,60,20
1049,3,5,0,4,1,0,2,1,1,1,246,160,180,148,165,96,60,10
1049,3,5,0,4,1,0,2,1,1,1,246,154,180,123,144,156,120,20
1049,3,5,0,4,1,0,2,1,1,1,268,168,180,148,189,156,30,20
1050,3,3,0,4,1,0,2,1,1,1,195,123,110,109,114,70,120,30
1050,3,3,0,4,1,0,2,1,1,1,156,126,143,82,95,56,120,30
1050,3,3,0,4,1,0,2,1,1,1,195,130,88,82,98,56,120,20
1050,3,3,0,4,1,0,2,1,1,1,169,130,143,82,98,91,60,10
1050,3,3,0,4,1,0,2,1,1,1,169,130,88,91,99,91,120,30
1050,3,3,0,4,1,0,2,1,1,1,156,130,143,91,99,70,60,20
1050,3,3,0,4,1,0,2,1,1,1,156,126,110,109,116,56,60,10
1050,3,3,0,4,1,0,2,1,1,1,156,123,110,91,103,91,120,20
1050,3,3,0,4,1,0,2,1,1,1,169,130,110,109,132,91,30,20
1051,2,3,0,4,1,0,3,1,1,1,334,136,260,144,172,112,30,10
1051,1,3,0,4,1,0,3,1,1,1,334,122,338,144,215,182,120,10
1051,1,3,0,4,1,0,3,1,1,1,334,111,338,130,194,140,30,20
1051,2,3,0,4,1,0,3,1,1,1,253,111,208,130,194,182,60,30
1051,2,3,0,4,1,0,3,1,1,1,280,111,338,144,182,112,30,30
1051,2,3,0,4,1,0,3,1,1,1,280,122,208,130,156,140,30,10
1051,3,3,0,4,1,0,3,1,1,1,280,111,208,173,198,112,60,20
1051,3,3,0,4,1,0,3,1,1,1,334,122,208,173,210,182,30,30
1051,3,3,0,4,1,0,3,1,1,1,280,122,260,144,215,140,60,30
1052,3,2,0,4,1,0,3,1,1,1,282,172,180,103,114,80,30,10
1052,2,2,0,4,1,0,3,1,1,1,282,166,234,103,132,130,120,10
1052,2,2,0,4,1,0,3,1,1,1,282,161,234,93,123,100,30,20
1052,3,2,0,4,1,0,3,1,1,1,222,161,144,93,123,130,60,30
1052,3,2,0,4,1,0,3,1,1,1,242,161,234,103,116,80,30,30
1052,3,2,0,4,1,0,3,1,1,1,242,166,144,93,106,100,30,10
1052,3,2,0,4,1,0,3,1,1,1,242,161,144,124,128,80,60,20
1052,3,2,0,4,1,0,3,1,1,1,282,166,144,124,132,130,30,30
1052,3,2,0,4,1,0,3,1,1,1,242,166,180,103,132,100,60,30
1053,2,3,0,4,1,0,1,1,1,1,125,49,143,96,106,75,120,20
1053,2,3,0,4,1,0,1,1,1,1,114,44,143,96,99,97,30,10
1053,3,3,0,4,1,0,1,1,1,1,146,55,143,96,123,60,60,30
1053,3,3,0,4,1,0,1,1,1,1,114,49,88,80,106,60,30,20
1053,2,3,0,4,1,0,1,1,1,1,146,49,110,72,83,97,60,20
1053,2,3,0,4,1,0,1,1,1,1,125,44,110,72,99,60,120,10
1053,3,3,0,4,1,0,1,1,1,1,114,55,88,96,123,75,120,10
1053,2,3,0,4,1,0,1,1,1,1,114,55,110,72,86,75,30,30
1053,3,3,0,4,1,0,1,1,1,1,146,44,88,80,91,75,60,10
1054,3,3,0,4,1,0,3,1,1,1,146,44,110,96,99,75,120,30
1054,2,3,0,4,1,0,3,1,1,1,114,49,143,72,83,60,120,30
1054,3,3,0,4,1,0,3,1,1,1,146,55,88,72,86,60,120,20
1054,2,3,0,4,1,0,3,1,1,1,125,55,143,72,86,97,60,10
1054,2,3,0,4,1,0,3,1,1,1,125,55,88,80,90,97,120,30
1054,2,3,0,4,1,0,3,1,1,1,114,55,143,80,90,75,60,20
1054,3,3,0,4,1,0,3,1,1,1,114,49,110,96,106,60,60,10
1054,2,3,0,4,1,0,3,1,1,1,114,44,110,80,91,97,120,20
1054,3,3,0,4,1,0,3,1,1,1,125,55,110,96,123,97,30,20
1055,3,3,0,4,1,0,3,1,1,1,230,112,180,127,128,105,120,30
1055,3,3,0,4,1,0,3,1,1,1,175,117,234,95,106,84,120,30
1055,3,3,0,4,1,0,3,1,1,1,230,123,144,95,108,84,120,20
1055,3,3,0,4,1,0,3,1,1,1,193,123,234,95,108,136,60,10
1055,3,3,0,4,1,0,3,1,1,1,193,123,144,106,114,136,120,30
1055,3,3,0,4,1,0,3,1,1,1,175,123,234,106,114,105,60,20
1055,3,3,0,4,1,0,3,1,1,1,175,117,180,127,132,84,60,10
1055,3,3,0,4,1,0,3,1,1,1,175,112,180,106,116,136,120,20
1055,3,3,0,4,1,0,3,1,1,1,193,123,180,127,149,136,30,20
1056,2,3,0,4,1,0,3,1,1,1,236,81,190,123,139,112,30,10
1056,2,3,0,4,1,0,3,1,1,1,236,71,247,123,172,182,120,10
1056,2,3,0,4,1,0,3,1,1,1,236,63,247,111,156,140,30,20
1056,3,3,0,4,1,0,3,1,1,1,182,63,152,111,156,182,60,30
1056,2,3,0,4,1,0,3,1,1,1,200,63,247,123,144,112,30,30
1056,3,3,0,4,1,0,3,1,1,1,200,71,152,111,128,140,30,10
1056,3,3,0,4,1,0,3,1,1,1,200,63,152,148,156,112,60,20
1056,2,3,0,4,1,0,3,1,1,1,236,71,152,148,165,182,30,30
1056,2,3,0,4,1,0,3,1,1,1,200,71,190,123,172,140,60,30
1057,3,4,0,4,1,0,3,1,1,1,142,103,80,62,65,36,30,10
1057,2,4,0,4,1,0,3,1,1,1,142,101,104,62,76,58,120,10
1057,3,4,0,4,1,0,3,1,1,1,142,99,104,56,70,45,30,20
1057,3,4,0,4,1,0,3,1,1,1,117,99,64,56,70,58,60,30
1057,3,4,0,4,1,0,3,1,1,1,125,99,104,62,70,36,30,30
1057,3,4,0,4,1,0,3,1,1,1,125,101,64,56,62,45,30,10
1057,3,4,0,4,1,0,3,1,1,1,125,99,64,74,80,36,60,20
1057,3,4,0,4,1,0,3,1,1,1,142,101,64,74,80,58,30,30
1057,3,4,0,4,1,0,3,1,1,1,125,101,80,62,76,45,60,30
1058,3,2,0,4,1,0,2,1,1,1,285,230,182,118,123,95,120,20
1058,2,2,0,4,1,0,2,1,1,1,270,227,182,118,116,123,30,10
1058,3,2,0,4,1,0,2,1,1,1,314,234,182,118,132,76,60,30
1058,3,2,0,4,1,0,2,1,1,1,270,230,112,98,114,76,30,20
1058,3,2,0,4,1,0,2,1,1,1,314,230,140,88,98,123,60,20
1058,3,2,0,4,1,0,2,1,1,1,285,227,140,88,106,76,120,10
1058,3,2,0,4,1,0,2,1,1,1,270,234,112,118,132,95,120,10
1058,3,2,0,4,1,0,2,1,1,1,270,234,140,88,98,95,30,30
1058,3,2,0,4,1,0,2,1,1,1,314,227,112,98,106,95,60,10
1059,2,2,0,4,1,0,4,1,1,1,164,88,208,119,132,110,120,20
1059,2,2,0,4,1,0,4,1,1,1,149,83,208,119,128,143,30,10
1059,2,2,0,4,1,0,4,1,1,1,195,94,208,119,144,88,60,30
1059,3,2,0,4,1,0,4,1,1,1,149,88,128,99,128,88,30,20
1059,2,2,0,4,1,0,4,1,1,1,195,88,160,89,103,143,60,20
1059,2,2,0,4,1,0,4,1,1,1,164,83,160,89,116,88,120,10
1059,3,2,0,4,1,0,4,1,1,1,149,94,128,119,144,110,120,10
1059,2,2,0,4,1,0,4,1,1,1,149,94,160,89,106,110,30,30
1059,3,2,0,4,1,0,4,1,1,1,195,83,128,99,114,110,60,10
1060,3,2,0,4,1,0,2,1,1,1,160,134,90,76,80,48,30,10
1060,2,2,0,4,1,0,2,1,1,1,160,132,117,76,90,78,120,10
1060,3,2,0,4,1,0,2,1,1,1,160,130,117,68,83,60,30,20
1060,2,2,0,4,1,0,2,1,1,1,135,130,72,68,83,78,60,30
1060,3,2,0,4,1,0,2,1,1,1,143,130,117,76,83,48,30,30
1060,2,2,0,4,1,0,2,1,1,1,143,132,72,68,76,60,30,10
1060,3,2,0,4,1,0,2,1,1,1,143,130,72,91,91,48,60,20
1060,2,2,0,4,1,0,2,1,1,1,160,132,72,91,91,78,30,30
1060,3,2,0,4,1,0,2,1,1,1,143,132,90,76,90,60,60,30
1061,3,2,0,4,1,0,3,1,1,1,258,140,170,127,132,110,120,30
1061,2,2,0,4,1,0,3,1,1,1,203,145,221,95,106,88,120,30
1061,3,2,0,4,1,0,3,1,1,1,258,151,136,95,111,88,120,20
1061,2,2,0,4,1,0,3,1,1,1,221,151,221,95,111,143,60,10
1061,3,2,0,4,1,0,3,1,1,1,221,151,136,106,114,143,120,30
1061,2,2,0,4,1,0,3,1,1,1,203,151,221,106,114,110,60,20
1061,3,2,0,4,1,0,3,1,1,1,203,145,170,127,139,88,60,10
1061,3,2,0,4,1,0,3,1,1,1,203,140,170,106,123,143,120,20
1061,3,2,0,4,1,0,3,1,1,1,221,151,170,127,156,143,30,20
1062,3,3,0,4,1,0,2,1,1,1,146,55,110,80,90,64,30,10
1062,2,3,0,4,1,0,2,1,1,1,146,49,143,80,106,104,120,10
1062,2,3,0,4,1,0,2,1,1,1,146,44,143,72,99,80,30,20
1062,3,3,0,4,1,0,2,1,1,1,114,44,88,72,99,104,60,30
1062,2,3,0,4,1,0,2,1,1,1,125,44,143,80,91,64,30,30
1062,3,3,0,4,1,0,2,1,1,1,125,49,88,72,83,80,30,10
1062,3,3,0,4,1,0,2,1,1,1,125,44,88,96,99,64,60,20
1062,3,3,0,4,1,0,2,1,1,1,146,49,88,96,106,104,30,30
1062,3,3,0,4,1,0,2,1,1,1,125,49,110,80,106,80,60,30
1063,3,1,0,4,1,1,2,1,1,1,275,167,260,158,177,115,120,20
1063,2,1,0,4,1,1,2,1,1,1,249,161,260,158,165,149,30,10
1063,3,1,0,4,1,1,2,1,1,1,327,175,260,158,198,92,60,30
1063,3,1,0,4,1,1,2,1,1,1,249,167,160,132,172,92,30,20
1063,2,1,0,4,1,1,2,1,1,1,327,167,200,119,132,149,60,20
1063,3,1,0,4,1,1,2,1,1,1,275,161,200,119,161,92,120,10
1063,3,1,0,4,1,1,2,1,1,1,249,175,160,158,198,115,120,10
1063,2,1,0,4,1,1,2,1,1,1,249,175,200,119,139,115,30,30
1063,3,1,0,4,1,1,2,1,1,1,327,161,160,132,149,115,60,10
1064,3,2,0,4,1,1,2,1,1,1,146,44,120,96,99,75,120,30
1064,3,2,0,4,1,1,2,1,1,1,114,49,156,72,83,60,120,30
1064,3,2,0,4,1,1,2,1,1,1,146,55,96,72,86,60,120,20
1064,2,2,0,4,1,1,2,1,1,1,125,55,156,72,86,97,60,10
1064,2,2,0,4,1,1,2,1,1,1,125,55,96,80,90,97,120,30
1064,3,2,0,4,1,1,2,1,1,1,114,55,156,80,90,75,60,20
1064,3,2,0,4,1,1,2,1,1,1,114,49,120,96,106,60,60,10
1064,3,2,0,4,1,1,2,1,1,1,114,44,120,80,91,97,120,20
1064,3,2,0,4,1,1,2,1,1,1,125,55,120,96,123,97,30,20
1065,3,2,0,4,1,1,2,1,1,1,115,82,80,62,65,44,30,10
1065,3,2,0,4,1,1,2,1,1,1,115,80,104,62,76,71,120,10
1065,3,2,0,4,1,1,2,1,1,1,115,78,104,56,70,55,30,20
1065,3,2,0,4,1,1,2,1,1,1,99,78,64,56,70,71,60,30
1065,3,2,0,4,1,1,2,1,1,1,104,78,104,62,68,44,30,30
1065,3,2,0,4,1,1,2,1,1,1,104,80,64,56,58,55,30,10
1065,3,2,0,4,1,1,2,1,1,1,104,78,64,74,76,44,60,20
1065,3,2,0,4,1,1,2,1,1,1,115,80,64,74,80,71,30,30
1065,3,2,0,4,1,1,2,1,1,1,104,80,80,62,76,55,60,30
1066,3,2,0,4,1,1,2,1,1,1,200,71,273,148,165,125,120,20
1066,3,2,0,4,1,1,2,1,1,1,182,63,273,148,156,162,30,10
1066,3,2,0,4,1,1,2,1,1,1,236,81,273,148,198,100,60,30
1066,3,2,0,4,1,1,2,1,1,1,182,71,168,123,172,100,30,20
1066,3,2,0,4,1,1,2,1,1,1,236,71,210,111,128,162,60,20
1066,3,2,0,4,1,1,2,1,1,1,200,63,210,111,156,100,120,10
1066,3,2,0,4,1,1,2,1,1,1,182,81,168,148,198,125,120,10
1066,3,2,0,4,1,1,2,1,1,1,182,81,210,111,132,125,30,30
1066,3,2,0,4,1,1,2,1,1,1,236,63,168,123,144,125,60,10
1067,2,3,0,4,1,1,3,1,1,1,138,83,143,108,114,60,120,20
1067,2,3,0,4,1,1,3,1,1,1,124,80,143,108,111,78,30,10
1067,3,3,0,4,1,1,3,1,1,1,166,87,143,108,132,48,60,30
1067,3,3,0,4,1,1,3,1,1,1,124,83,88,90,114,48,30,20
1067,2,3,0,4,1,1,3,1,1,1,166,83,110,81,91,78,60,20
1067,3,3,0,4,1,1,3,1,1,1,138,80,110,81,106,48,120,10
1067,3,3,0,4,1,1,3,1,1,1,124,87,88,108,132,60,120,10
1067,2,3,0,4,1,1,3,1,1,1,124,87,110,81,95,60,30,30
1067,3,3,0,4,1,1,3,1,1,1,166,80,88,90,103,60,60,10
1068,3,4,0,4,1,1,1,1,1,1,301,145,210,158,165,120,120,30
1068,3,4,0,4,1,1,1,1,1,1,238,151,273,119,132,96,120,30
1068,3,4,0,4,1,1,1,1,1,1,301,159,168,119,139,96,120,20
1068,2,4,0,4,1,1,1,1,1,1,259,159,273,119,139,156,60,10
1068,3,4,0,4,1,1,1,1,1,1,259,159,168,132,144,156,120,30
1068,2,4,0,4,1,1,1,1,1,1,238,159,273,132,144,120,60,20
1068,3,4,0,4,1,1,1,1,1,1,238,151,210,158,172,96,60,10
1068,2,4,0,4,1,1,1,1,1,1,238,145,210,132,149,156,120,20
1068,3,4,0,4,1,1,1,1,1,1,259,159,210,158,198,156,30,20
1069,3,4,0,4,1,1,3,1,1,1,227,145,140,119,123,90,120,30
1069,2,4,0,4,1,1,3,1,1,1,173,148,182,89,99,72,120,30
1069,3,4,0,4,1,1,3,1,1,1,227,152,112,89,103,72,120,20
1069,2,4,0,4,1,1,3,1,1,1,191,152,182,89,103,117,60,10
1069,3,4,0,4,1,1,3,1,1,1,191,152,112,99,108,117,120,30
1069,2,4,0,4,1,1,3,1,1,1,173,152,182,99,108,90,60,20
1069,3,4,0,4,1,1,3,1,1,1,173,148,140,119,128,72,60,10
1069,2,4,0,4,1,1,3,1,1,1,173,145,140,99,111,117,120,20
1069,3,4,0,4,1,1,3,1,1,1,191,152,140,119,144,117,30,20
1070,3,5,0,4,1,1,3,1,1,1,103,38,70,50,58,36,30,10
1070,3,5,0,4,1,1,3,1,1,1,103,34,91,50,76,58,120,10
1070,3,5,0,4,1,1,3,1,1,1,103,31,91,45,68,45,30,20
1070,3,5,0,4,1,1,3,1,1,1,82,31,56,45,68,58,60,30
1070,3,5,0,4,1,1,3,1,1,1,89,31,91,50,63,36,30,30
1070,3,5,0,4,1,1,3,1,1,1,89,34,56,45,52,45,30,10
1070,3,5,0,4,1,1,3,1,1,1,89,31,56,60,68,36,60,20
1070,3,5,0,4,1,1,3,1,1,1,103,34,56,60,76,58,30,30
1070,3,5,0,4,1,1,3,1,1,1,89,34,70,50,76,45,60,30
1071,3,1,0,4,1,1,1,1,1,1,299,130,220,128,149,112,30,10
1071,2,1,0,4,1,1,1,1,1,1,299,118,286,128,189,182,120,10
1071,2,1,0,4,1,1,1,1,1,1,299,109,286,115,172,140,30,20
1071,2,1,0,4,1,1,1,1,1,1,233,109,176,115,172,182,60,30
1071,2,1,0,4,1,1,1,1,1,1,255,109,286,128,161,112,30,30
1071,2,1,0,4,1,1,1,1,1,1,255,118,176,115,139,140,30,10
1071,3,1,0,4,1,1,1,1,1,1,255,109,176,154,172,112,60,20
1071,3,1,0,4,1,1,1,1,1,1,299,118,176,154,182,182,30,30
1071,3,1,0,4,1,1,1,1,1,1,255,118,220,128,189,140,60,30
1072,3,2,0,4,1,1,1,1,1,1,186,106,120,86,91,60,30,10
1072,2,2,0,4,1,1,1,1,1,1,186,102,156,86,103,97,120,10
1072,2,2,0,4,1,1,1,1,1,1,186,99,156,77,98,75,30,20
1072,2,2,0,4,1,1,1,1,1,1,142,99,96,77,98,97,60,30
1072,3,2,0,4,1,1,1,1,1,1,157,99,156,86,95,60,30,30
1072,2,2,0,4,1,1,1,1,1,1,157,102,96,77,86,75,30,10
1072,3,2,0,4,1,1,1,1,1,1,157,99,96,103,103,60,60,20
1072,2,2,0,4,1,1,1,1,1,1,186,102,96,103,106,97,30,30
1072,3,2,0,4,1,1,1,1,1,1,157,102,120,86,103,75,60,30
1073,2,2,0,4,1,1,1,1,1,1,230,112,180,127,128,115,120,30
1073,2,2,0,4,1,1,1,1,1,1,175,117,234,95,106,92,120,30
1073,3,2,0,4,1,1,1,1,1,1,230,123,144,95,108,92,120,20
1073,2,2,0,4,1,1,1,1,1,1,193,123,234,95,108,149,60,10
1073,3,2,0,4,1,1,1,1,1,1,193,123,144,106,114,149,120,30
1073,2,2,0,4,1,1,1,1,1,1,175,123,234,106,114,115,60,20
1073,2,2,0,4,1,1,1,1,1,1,175,117,180,127,132,92,60,10
1073,2,2,0,4,1,1,1,1,1,1,175,112,180,106,116,149,120,20
1073,3,2,0,4,1,1,1,1,1,1,193,123,180,127,149,149,30,20
1074,3,2,0,4,1,1,2,1,1,1,333,179,190,116,132,88,30,10
1074,2,2,0,4,1,1,2,1,1,1,333,171,247,116,156,143,120,10
1074,2,2,0,4,1,1,2,1,1,1,333,165,247,104,144,110,30,20
1074,3,2,0,4,1,1,2,1,1,1,259,165,152,104,144,143,60,30
1074,2,2,0,4,1,1,2,1,1,1,284,165,247,116,139,88,30,30
1074,3,2,0,4,1,1,2,1,1,1,284,171,152,104,123,110,30,10
1074,3,2,0,4,1,1,2,1,1,1,284,165,152,139,149,88,60,20
1074,3,2,0,4,1,1,2,1,1,1,333,171,152,139,161,143,30,30
1074,3,2,0,4,1,1,2,1,1,1,284,171,190,116,156,110,60,30
1075,3,2,0,4,1,1,1,1,1,1,143,132,117,91,91,65,120,20
1075,2,2,0,4,1,1,1,1,1,1,135,130,117,91,91,84,30,10
1075,3,2,0,4,1,1,1,1,1,1,160,134,117,91,99,52,60,30
1075,3,2,0,4,1,1,1,1,1,1,135,132,72,76,90,52,30,20
1075,2,2,0,4,1,1,1,1,1,1,160,132,90,68,76,84,60,20
1075,3,2,0,4,1,1,1,1,1,1,143,130,90,68,83,52,120,10
1075,3,2,0,4,1,1,1,1,1,1,135,134,72,91,99,65,120,10
1075,3,2,0,4,1,1,1,1,1,1,135,134,90,68,76,65,30,30
1075,3,2,0,4,1,1,1,1,1,1,160,130,72,76,83,65,60,10
1076,3,2,0,4,1,1,2,1,1,1,196,88,208,133,149,100,120,20
1076,2,2,0,4,1,1,2,1,1,1,177,82,208,133,144,130,30,10
1076,3,2,0,4,1,1,2,1,1,1,233,96,208,133,177,80,60,30
1076,3,2,0,4,1,1,2,1,1,1,177,88,128,111,156,80,30,20
1076,2,2,0,4,1,1,2,1,1,1,233,88,160,100,116,130,60,20
1076,3,2,0,4,1,1,2,1,1,1,196,82,160,100,139,80,120,10
1076,3,2,0,4,1,1,2,1,1,1,177,96,128,133,177,100,120,10
1076,3,2,0,4,1,1,2,1,1,1,177,96,160,100,123,100,30,30
1076,3,2,0,4,1,1,2,1,1,1,233,82,128,111,132,100,60,10
1077,2,2,0,4,1,1,2,1,1,1,145,69,156,108,116,70,120,20
1077,2,2,0,4,1,1,2,1,1,1,131,64,156,108,111,91,30,10
1077,3,2,0,4,1,1,2,1,1,1,172,75,156,108,132,56,60,30
1077,3,2,0,4,1,1,2,1,1,1,131,69,96,90,116,56,30,20
1077,2,2,0,4,1,1,2,1,1,1,172,69,120,81,91,91,60,20
1077,3,2,0,4,1,1,2,1,1,1,145,64,120,81,108,56,120,10
1077,3,2,0,4,1,1,2,1,1,1,131,75,96,108,132,70,120,10
1077,2,2,0,4,1,1,2,1,1,1,131,75,120,81,98,70,30,30
1077,3,2,0,4,1,1,2,1,1,1,172,64,96,90,103,70,60,10
1078,2,2,0,4,1,1,3,1,1,1,381,166,270,149,165,168,30,10
1078,2,2,0,4,1,1,3,1,1,1,381,154,351,149,205,273,120,10
1078,2,2,0,4,1,1,3,1,1,1,381,145,351,134,189,210,30,20
1078,2,2,0,4,1,1,3,1,1,1,289,145,216,134,189,273,60,30
1078,2,2,0,4,1,1,3,1,1,1,320,145,351,149,177,168,30,30
1078,2,2,0,4,1,1,3,1,1,1,320,154,216,134,156,210,30,10
1078,2,2,0,4,1,1,3,1,1,1,320,145,216,179,194,168,60,20
1078,2,2,0,4,1,1,3,1,1,1,381,154,216,179,205,273,30,30
1078,2,2,0,4,1,1,3,1,1,1,320,154,270,149,205,210,60,30
1079,3,3,0,4,1,1,2,1,1,1,193,117,234,127,132,90,120,20
1079,2,3,0,4,1,1,2,1,1,1,175,112,234,127,128,117,30,10
1079,3,3,0,4,1,1,2,1,1,1,230,123,234,127,149,72,60,30
1079,3,3,0,4,1,1,2,1,1,1,175,117,144,106,132,72,30,20
1079,2,3,0,4,1,1,2,1,1,1,230,117,180,95,106,117,60,20
1079,3,3,0,4,1,1,2,1,1,1,193,112,180,95,123,72,120,10
1079,3,3,0,4,1,1,2,1,1,1,175,123,144,127,149,90,120,10
1079,3,3,0,4,1,1,2,1,1,1,175,123,180,95,108,90,30,30
1079,3,3,0,4,1,1,2,1,1,1,230,112,144,106,116,90,60,10
1080,3,4,0,4,1,1,1,1,1,1,166,118,90,71,80,44,30,10
1080,3,4,0,4,1,1,1,1,1,1,166,116,117,71,86,71,120,10
1080,3,4,0,4,1,1,1,1,1,1,166,114,117,64,80,55,30,20
1080,3,4,0,4,1,1,1,1,1,1,127,114,72,64,80,71,60,30
1080,3,4,0,4,1,1,1,1,1,1,140,114,117,71,80,44,30,30
1080,3,4,0,4,1,1,1,1,1,1,140,116,72,64,70,55,30,10
1080,3,4,0,4,1,1,1,1,1,1,140,114,72,85,90,44,60,20
1080,3,4,0,4,1,1,1,1,1,1,166,116,72,85,91,71,30,30
1080,3,4,0,4,1,1,1,1,1,1,140,116,90,71,86,55,60,30
1081,3,4,0,4,1,1,2,1,1,1,290,161,312,173,194,150,120,20
1081,2,4,0,4,1,1,2,1,1,1,262,153,312,173,182,195,30,10
1081,3,4,0,4,1,1,2,1,1,1,346,171,312,173,220,120,60,30
1081,3,4,0,4,1,1,2,1,1,1,262,161,192,144,194,120,30,20
1081,2,4,0,4,1,1,2,1,1,1,346,161,240,130,144,195,60,20
1081,3,4,0,4,1,1,2,1,1,1,290,153,240,130,177,120,120,10
1081,3,4,0,4,1,1,2,1,1,1,262,171,192,173,220,150,120,10
1081,2,4,0,4,1,1,2,1,1,1,262,171,240,130,156,150,30,30
1081,2,4,0,4,1,1,2,1,1,1,346,153,192,144,165,150,60,10
1082,3,4,0,4,1,1,2,1,1,1,191,101,140,108,108,85,120,30
1082,2,4,0,4,1,1,2,1,1,1,143,104,182,81,90,68,120,30
1082,3,4,0,4,1,1,2,1,1,1,191,108,112,81,91,68,120,20
1082,2,4,0,4,1,1,2,1,1,1,159,108,182,81,91,110,60,10
1082,3,4,0,4,1,1,2,1,1,1,159,108,112,90,95,110,120,30
1082,2,4,0,4,1,1,2,1,1,1,143,108,182,90,95,85,60,20
1082,3,4,0,4,1,1,2,1,1,1,143,104,140,108,111,68,60,10
1082,2,4,0,4,1,1,2,1,1,1,143,101,140,90,98,110,120,20
1082,3,4,0,4,1,1,2,1,1,1,159,108,140,108,123,110,30,20
1083,2,4,0,4,1,1,2,1,1,1,271,159,160,119,128,100,120,30
1083,2,4,0,4,1,1,2,1,1,1,225,164,208,89,103,80,120,30
1083,3,4,0,4,1,1,2,1,1,1,271,170,128,89,106,80,120,20
1083,2,4,0,4,1,1,2,1,1,1,240,170,208,89,106,130,60,10
1083,3,4,0,4,1,1,2,1,1,1,240,170,128,99,108,130,120,30
1083,2,4,0,4,1,1,2,1,1,1,225,170,208,99,108,100,60,20
1083,3,4,0,4,1,1,2,1,1,1,225,164,160,119,132,80,60,10
1083,2,4,0,4,1,1,2,1,1,1,225,159,160,99,114,130,120,20
1083,2,4,0,4,1,1,2,1,1,1,240,170,160,119,144,130,30,20
1084,2,4,0,4,1,1,3,1,1,1,290,102,325,179,210,155,120,20
1084,2,4,0,4,1,1,3,1,1,1,262,91,325,179,194,201,30,10
1084,3,4,0,4,1,1,3,1,1,1,346,116,325,179,248,124,60,30
1084,3,4,0,4,1,1,3,1,1,1,262,102,200,149,210,124,30,20
1084,2,4,0,4,1,1,3,1,1,1,346,102,250,134,156,201,60,20
1084,3,4,0,4,1,1,3,1,1,1,290,91,250,134,194,124,120,10
1084,3,4,0,4,1,1,3,1,1,1,262,116,200,179,248,155,120,10
1084,2,4,0,4,1,1,3,1,1,1,262,116,250,134,165,155,30,30
1084,2,4,0,4,1,1,3,1,1,1,346,91,200,149,177,155,60,10
1085,3,5,0,4,1,1,2,1,1,1,290,205,130,99,108,64,30,10
1085,3,5,0,4,1,1,2,1,1,1,290,201,169,99,128,104,120,10
1085,3,5,0,4,1,1,2,1,1,1,290,198,169,89,114,80,30,20
1085,3,5,0,4,1,1,2,1,1,1,239,198,104,89,114,104,60,30
1085,3,5,0,4,1,1,2,1,1,1,256,198,169,99,111,64,30,30
1085,2,5,0,4,1,1,2,1,1,1,256,201,104,89,99,80,30,10
1085,3,5,0,4,1,1,2,1,1,1,256,198,104,119,123,64,60,20
1085,3,5,0,4,1,1,2,1,1,1,290,201,104,119,128,104,30,30
1085,3,5,0,4,1,1,2,1,1,1,256,201,130,99,128,80,60,30
1086,3,5,0,4,1,1,2,1,1,1,182,74,260,137,156,125,120,20
1086,2,5,0,4,1,1,2,1,1,1,165,68,260,137,144,162,30,10
1086,3,5,0,4,1,1,2,1,1,1,216,82,260,137,177,100,60,30
1086,3,5,0,4,1,1,2,1,1,1,165,74,160,114,156,100,30,20
1086,2,5,0,4,1,1,2,1,1,1,216,74,200,103,116,162,60,20
1086,3,5,0,4,1,1,2,1,1,1,182,68,200,103,144,100,120,10
1086,3,5,0,4,1,1,2,1,1,1,165,82,160,137,177,125,120,10
1086,2,5,0,4,1,1,2,1,1,1,165,82,200,103,128,125,30,30
1086,3,5,0,4,1,1,2,1,1,1,216,68,160,114,132,125,60,10
1087,3,5,0,4,1,1,2,1,1,1,200,71,351,148,165,160,120,20
1087,2,5,0,4,1,1,2,1,1,1,182,63,351,148,156,208,30,10
1087,3,5,0,4,1,1,2,1,1,1,236,81,351,148,198,128,60,30
1087,3,5,0,4,1,1,2,1,1,1,182,71,216,123,172,128,30,20
1087,2,5,0,4,1,1,2,1,1,1,236,71,270,111,128,208,60,20
1087,3,5,0,4,1,1,2,1,1,1,200,63,270,111,156,128,120,10
1087,3,5,0,4,1,1,2,1,1,1,182,81,216,148,198,160,120,10
1087,2,5,0,4,1,1,2,1,1,1,182,81,270,111,132,160,30,30
1087,3,5,0,4,1,1,2,1,1,1,236,63,216,123,144,160,60,10
1088,3,5,0,4,1,1,2,1,1,1,125,49,143,96,106,70,120,20
1088,2,5,0,4,1,1,2,1,1,1,114,44,143,96,99,91,30,10
1088,3,5,0,4,1,1,2,1,1,1,146,55,143,96,123,56,60,30
1088,3,5,0,4,1,1,2,1,1,1,114,49,88,80,106,56,30,20
1088,2,5,0,4,1,1,2,1,1,1,146,49,110,72,83,91,60,20
1088,3,5,0,4,1,1,2,1,1,1,125,44,110,72,99,56,120,10
