ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,TRAIN_TT_1,TRAIN_CO_1,SM_ASC_1,SM_TT_1,SM_CO_1,CAR_TT_1,CAR_CO_1
739,1,1,1,1,1.000,2.450,0.890,1.000,1.850,0.990,1.867,0.850
739,1,1,1,1,1.000,2.450,0.670,1.000,1.850,0.760,2.333,0.850
739,2,1,1,1,1.000,3.200,0.740,1.000,1.733,0.810,1.867,0.850
1060,3,1,1,1,1.000,2.667,0.760,1.000,2.233,0.800,1.500,0.480
1060,2,1,1,1,1.000,2.667,0.760,1.000,2.200,0.900,1.950,0.780
1060,3,1,1,1,1.000,2.667,0.680,1.000,2.167,0.830,1.950,0.600
1060,2,1,1,1,1.000,2.250,0.680,1.000,2.167,0.830,1.200,0.780
1060,3,1,1,1,1.000,2.383,0.760,1.000,2.167,0.830,1.950,0.480
1060,2,1,1,1,1.000,2.383,0.680,1.000,2.200,0.760,1.200,0.600
1060,3,1,1,1,1.000,2.383,0.910,1.000,2.167,0.910,1.200,0.480
1060,2,1,1,1,1.000,2.667,0.910,1.000,2.200,0.910,1.200,0.780
1060,3,1,1,1,1.000,2.383,0.760,1.000,2.200,0.900,1.500,0.600
513,3,1,1,1,1.000,1.933,0.310,1.000,0.783,0.340,1.167,0.400
513,2,1,1,1,1.000,1.933,0.310,1.000,0.717,0.420,1.517,0.650
513,3,1,1,1,1.000,1.933,0.280,1.000,0.667,0.400,1.517,0.500
513,3,1,1,1,1.000,1.483,0.280,1.000,0.667,0.400,0.933,0.650
513,3,1,1,1,1.000,1.633,0.310,1.000,0.667,0.360,1.517,0.400
513,1,1,1,1,1.000,1.633,0.280,1.000,0.717,0.320,0.933,0.500
513,3,1,1,1,1.000,1.633,0.370,1.000,0.667,0.400,0.933,0.400
513,2,1,1,1,1.000,1.933,0.370,1.000,0.717,0.420,0.933,0.650
513,3,1,1,1,1.000,1.633,0.310,1.000,0.717,0.420,1.167,0.500
349,2,1,1,0,1.000,4.717,0.990,1.000,2.300,1.120,0.000,0.000
349,2,1,1,0,1.000,4.717,0.990,1.000,2.167,1.330,0.000,0.000
349,2,1,1,0,1.000,4.717,0.890,1.000,2.067,1.220,0.000,0.000
349,2,1,1,0,1.000,3.583,0.890,1.000,2.067,1.220,0.000,0.000
349,2,1,1,0,1.000,3.967,0.990,1.000,2.067,1.180,0.000,0.000
349,2,1,1,0,1.000,3.967,0.890,1.000,2.167,1.050,0.000,0.000
349,2,1,1,0,1.000,3.967,1.190,1.000,2.067,1.270,0.000,0.000
349,2,1,1,0,1.000,4.717,1.190,1.000,2.167,1.370,0.000,0.000
349,2,1,1,0,1.000,3.967,0.990,1.000,2.167,1.330,0.000,0.000
883,2,1,1,1,1.000,3.333,2.520,1.000,1.183,2.810,4.550,1.350
883,2,1,1,1,1.000,3.033,2.520,1.000,1.050,2.660,4.550,1.750
883,2,1,1,1,1.000,3.933,2.520,1.000,1.350,3.370,4.550,1.080
883,2,1,1,1,1.000,3.033,2.100,1.000,1.183,2.930,2.800,1.080
883,2,1,1,1,1.000,3.933,1.890,1.000,1.183,2.180,3.500,1.750
883,2,1,1,1,1.000,3.333,1.890,1.000,1.050,2.660,3.500,1.080
883,3,1,1,1,1.000,3.033,2.520,1.000,1.350,3.370,2.800,1.350
883,2,1,1,1,1.000,3.033,1.890,1.000,1.350,2.250,3.500,1.350
883,2,1,1,1,1.000,3.933,2.100,1.000,1.050,2.450,2.800,1.350
1150,2,1,1,1,1.000,2.433,0.680,1.000,0.917,0.760,2.000,0.600
1150,2,1,1,1,1.000,2.433,0.680,1.000,0.817,0.920,2.600,0.970
1150,2,1,1,1,1.000,2.433,0.610,1.000,0.733,0.840,2.600,0.750
1150,2,1,1,1,1.000,1.900,0.610,1.000,0.733,0.840,1.600,0.970
1150,2,1,1,1,1.000,2.083,0.680,1.000,0.733,0.810,2.600,0.600
1150,2,1,1,1,1.000,2.083,0.610,1.000,0.817,0.710,1.600,0.750
1150,2,1,1,1,1.000,2.083,0.820,1.000,0.733,0.840,1.600,0.600
1150,2,1,1,1,1.000,2.433,0.820,1.000,0.817,0.900,1.600,0.970
1150,2,1,1,1,1.000,2.083,0.680,1.000,0.817,0.920,2.000,0.750
617,2,1,1,1,1.000,2.083,0.760,1.000,0.883,0.860,1.500,0.480
617,2,1,1,1,1.000,2.083,0.760,1.000,0.817,0.990,1.950,0.780
617,2,1,1,1,1.000,2.083,0.680,1.000,0.767,0.950,1.950,0.600
617,3,1,1,1,1.000,1.567,0.680,1.000,0.767,0.950,1.200,0.780
617,2,1,1,1,1.000,1.733,0.760,1.000,0.767,0.900,1.950,0.480
617,2,1,1,1,1.000,1.733,0.680,1.000,0.817,0.800,1.200,0.600
617,2,1,1,1,1.000,1.733,0.910,1.000,0.767,0.950,1.200,0.480
617,3,1,1,1,1.000,2.083,0.910,1.000,0.817,0.990,1.200,0.780
617,2,1,1,1,1.000,1.733,0.760,1.000,0.817,0.990,1.500,0.600
687,2,1,1,1,1.000,3.933,1.260,1.000,1.050,1.330,3.167,1.300
687,2,1,1,1,1.000,3.033,0.940,1.000,1.183,1.090,4.117,1.040
687,3,1,1,1,1.000,3.933,0.940,1.000,1.350,1.120,2.533,1.040
687,2,1,1,1,1.000,3.333,0.940,1.000,1.350,1.120,4.117,1.690
687,3,1,1,1,1.000,3.333,1.050,1.000,1.350,1.180,2.533,1.690
687,2,1,1,1,1.000,3.033,1.050,1.000,1.350,1.180,4.117,1.300
687,2,1,1,1,1.000,3.033,1.260,1.000,1.183,1.400,3.167,1.040
687,2,1,1,1,1.000,3.033,1.050,1.000,1.050,1.220,3.167,1.690
687,2,1,1,1,1.000,3.333,1.260,1.000,1.350,1.680,3.167,1.690
834,3,1,1,1,1.000,2.467,1.300,1.000,1.200,1.470,1.667,0.520
834,2,1,1,1,1.000,2.467,1.300,1.000,1.133,1.760,2.167,0.840
834,2,1,1,1,1.000,2.467,1.170,1.000,1.083,1.670,2.167,0.650
834,3,1,1,1,1.000,1.850,1.170,1.000,1.083,1.670,1.333,0.840
834,2,1,1,1,1.000,2.050,1.300,1.000,1.083,1.550,2.167,0.520
834,3,1,1,1,1.000,2.050,1.170,1.000,1.133,1.360,1.333,0.650
834,3,1,1,1,1.000,2.050,1.560,1.000,1.083,1.670,1.333,0.520
834,3,1,1,1,1.000,2.467,1.560,1.000,1.133,1.760,1.333,0.840
834,3,1,1,1,1.000,2.050,1.300,1.000,1.133,1.760,1.667,0.650
921,2,1,1,1,1.000,3.217,1.760,1.000,1.067,1.940,2.833,1.000
921,1,1,1,1,1.000,3.217,1.760,1.000,0.933,2.450,3.683,1.620
921,2,1,1,1,1.000,3.217,1.580,1.000,0.833,2.250,3.683,1.250
921,2,1,1,1,1.000,2.500,1.580,1.000,0.833,2.250,2.267,1.620
921,2,1,1,1,1.000,2.733,1.760,1.000,0.833,2.100,3.683,1.000
921,2,1,1,1,1.000,2.733,1.580,1.000,0.933,1.810,2.267,1.250
921,3,1,1,1,1.000,2.733,2.110,1.000,0.833,2.250,2.267,1.000
921,2,1,1,1,1.000,3.217,2.110,1.000,0.933,2.370,2.267,1.620
921,1,1,1,1,1.000,2.733,1.760,1.000,0.933,2.450,2.833,1.250
406,2,1,1,1,1.000,2.117,31.200,1.000,0.850,31.200,1.333,0.500
406,2,1,1,1,1.000,1.667,23.400,1.000,0.900,31.200,1.733,0.400
406,2,1,1,1,1.000,2.117,23.400,1.000,0.967,33.800,1.067,0.400
406,2,1,1,1,1.000,1.817,23.400,1.000,0.967,33.800,1.733,0.650
406,2,1,1,1,1.000,1.817,26.000,1.000,0.967,31.200,1.067,0.650
406,2,1,1,1,1.000,1.667,26.000,1.000,0.967,31.200,1.733,0.500
406,2,1,1,1,1.000,1.667,31.200,1.000,0.900,33.800,1.333,0.400
406,2,1,1,1,1.000,1.667,26.000,1.000,0.850,33.800,1.333,0.650
406,2,1,1,1,1.000,1.817,31.200,1.000,0.967,41.600,1.333,0.650
459,3,1,1,1,1.000,3.700,1.110,1.000,1.500,1.230,2.833,0.760
459,2,1,1,1,1.000,3.700,1.110,1.000,1.367,1.490,3.683,1.230
459,2,1,1,1,1.000,3.700,1.000,1.000,1.267,1.390,3.683,0.950
459,2,1,1,1,1.000,2.850,1.000,1.000,1.267,1.390,2.267,1.230
459,2,1,1,1,1.000,3.133,1.110,1.000,1.267,1.320,3.683,0.760
459,2,1,1,1,1.000,3.133,1.000,1.000,1.367,1.140,2.267,0.950
459,3,1,1,1,1.000,3.133,1.330,1.000,1.267,1.440,2.267,0.760
459,3,1,1,1,1.000,3.700,1.330,1.000,1.367,1.490,2.267,1.230
459,3,1,1,1,1.000,3.133,1.110,1.000,1.367,1.490,2.833,0.950
611,2,1,1,1,1.000,2.733,0.960,1.000,0.950,0.990,2.000,0.700
611,2,1,1,1,1.000,2.083,0.720,1.000,1.033,0.830,2.600,0.560
611,3,1,1,1,1.000,2.733,0.720,1.000,1.133,0.900,1.600,0.560
611,2,1,1,1,1.000,2.300,0.720,1.000,1.133,0.900,2.600,0.910
611,2,1,1,1,1.000,2.300,0.800,1.000,1.133,0.900,1.600,0.910
611,2,1,1,1,1.000,2.083,0.800,1.000,1.133,0.900,2.600,0.700
611,3,1,1,1,1.000,2.083,0.960,1.000,1.033,1.060,2.000,0.560
611,2,1,1,1,1.000,2.083,0.800,1.000,0.950,0.950,2.000,0.910
611,1,1,1,1,1.000,2.300,0.960,1.000,1.133,1.230,2.000,0.910
119,2,1,1,1,1.000,2.700,0.220,1.000,1.417,0.240,1.000,0.280
119,2,1,1,1,1.000,2.700,0.220,1.000,1.350,0.280,1.300,0.450
119,1,1,1,1,1.000,2.700,0.200,1.000,1.300,0.260,1.300,0.350
119,1,1,1,1,1.000,2.050,0.200,1.000,1.300,0.260,0.800,0.450
119,1,1,1,1,1.000,2.267,0.220,1.000,1.300,0.250,1.300,0.280
119,3,1,1,1,1.000,2.267,0.200,1.000,1.350,0.220,0.800,0.350
119,3,1,1,1,1.000,2.267,0.260,1.000,1.300,0.270,0.800,0.280
119,3,1,1,1,1.000,2.700,0.260,1.000,1.350,0.280,0.800,0.450
119,2,1,1,1,1.000,2.267,0.220,1.000,1.350,0.280,1.000,0.350
148,2,1,1,1,1.000,1.717,31.200,1.000,0.517,31.200,1.000,0.400
148,2,1,1,1,1.000,1.367,23.400,1.000,0.567,31.200,1.300,0.320
148,2,1,1,1,1.000,1.717,23.400,1.000,0.633,33.800,0.800,0.320
148,1,1,1,1,1.000,1.483,23.400,1.000,0.633,33.800,1.300,0.520
148,2,1,1,1,1.000,1.483,26.000,1.000,0.633,31.200,0.800,0.520
148,2,1,1,1,1.000,1.367,26.000,1.000,0.633,31.200,1.300,0.400
148,1,1,1,1,1.000,1.367,31.200,1.000,0.567,33.800,1.000,0.320
148,1,1,1,1,1.000,1.367,26.000,1.000,0.517,33.800,1.000,0.520
148,1,1,1,1,1.000,1.483,31.200,1.000,0.633,41.600,1.000,0.520
771,3,1,1,1,1.000,2.650,0.940,1.000,1.933,0.990,3.467,0.800
771,3,1,1,1,1.000,2.450,0.940,1.000,1.883,0.970,3.467,1.040
771,3,1,1,1,1.000,3.050,0.940,1.000,2.000,1.120,3.467,0.640
771,3,1,1,1,1.000,2.450,0.780,1.000,1.933,0.990,2.133,0.640
771,3,1,1,1,1.000,3.050,0.700,1.000,1.933,0.810,2.667,1.040
771,3,1,1,1,1.000,2.650,0.700,1.000,1.883,0.920,2.667,0.640
771,3,1,1,1,1.000,2.450,0.940,1.000,2.000,1.120,2.133,0.800
771,3,1,1,1,1.000,2.450,0.700,1.000,2.000,0.840,2.667,0.800
771,3,1,1,1,1.000,3.050,0.780,1.000,1.883,0.880,2.133,0.800
823,2,1,1,1,1.000,4.867,1.090,1.000,1.533,1.220,4.333,1.320
823,2,1,1,1,1.000,4.867,1.090,1.000,1.333,1.550,5.633,2.140
823,2,1,1,1,1.000,4.867,0.980,1.000,1.183,1.400,5.633,1.650
823,3,1,1,1,1.000,3.733,0.980,1.000,1.183,1.400,3.467,2.140
823,2,1,1,1,1.000,4.117,1.090,1.000,1.183,1.330,5.633,1.320
823,2,1,1,1,1.000,4.117,0.980,1.000,1.333,1.120,3.467,1.650
823,3,1,1,1,1.000,4.117,1.310,1.000,1.183,1.400,3.467,1.320
823,2,1,1,1,1.000,4.867,1.310,1.000,1.333,1.500,3.467,2.140
823,2,1,1,1,1.000,4.117,1.090,1.000,1.333,1.550,4.333,1.650
481,3,1,1,1,1.000,1.017,0.290,1.000,0.533,0.340,0.667,0.280
481,2,1,1,1,1.000,1.017,0.290,1.000,0.500,0.440,0.867,0.450
481,2,1,1,1,1.000,1.017,0.260,1.000,0.467,0.380,0.867,0.350
481,3,1,1,1,1.000,0.850,0.260,1.000,0.467,0.380,0.533,0.450
481,2,1,1,1,1.000,0.900,0.290,1.000,0.467,0.360,0.867,0.280
481,3,1,1,1,1.000,0.900,0.260,1.000,0.500,0.320,0.533,0.350
481,3,1,1,1,1.000,0.900,0.350,1.000,0.467,0.380,0.533,0.280
481,3,1,1,1,1.000,1.017,0.350,1.000,0.500,0.420,0.533,0.450
481,3,1,1,1,1.000,0.900,0.290,1.000,0.500,0.440,0.667,0.350
679,2,1,1,1,1.000,4.717,1.460,1.000,1.583,1.740,5.850,1.900
679,2,1,1,1,1.000,4.283,1.460,1.000,1.400,1.650,5.850,2.470
679,2,1,1,1,1.000,5.600,1.460,1.000,1.817,2.070,5.850,1.520
679,2,1,1,1,1.000,4.283,1.220,1.000,1.583,1.780,3.600,1.520
679,2,1,1,1,1.000,5.600,1.100,1.000,1.583,1.330,4.500,2.470
679,2,1,1,1,1.000,4.717,1.100,1.000,1.400,1.650,4.500,1.520
679,2,1,1,1,1.000,4.283,1.460,1.000,1.817,2.070,3.600,1.900
679,2,1,1,1,1.000,4.283,1.100,1.000,1.817,1.370,4.500,1.900
679,2,1,1,1,1.000,5.600,1.220,1.000,1.400,1.500,3.600,1.900
2,2,1,1,0,1.000,3.067,0.620,1.000,1.267,0.700,0.000,0.000
2,2,1,1,0,1.000,2.833,0.620,1.000,1.167,0.660,0.000,0.000
2,2,1,1,0,1.000,3.550,0.620,1.000,1.400,0.820,0.000,0.000
2,2,1,1,0,1.000,2.833,0.520,1.000,1.267,0.720,0.000,0.000
2,2,1,1,0,1.000,3.550,0.470,1.000,1.267,0.530,0.000,0.000
2,2,1,1,0,1.000,3.067,0.470,1.000,1.167,0.660,0.000,0.000
2,2,1,1,0,1.000,2.833,0.620,1.000,1.400,0.820,0.000,0.000
2,2,1,1,0,1.000,2.833,0.470,1.000,1.400,0.570,0.000,0.000
2,2,1,1,0,1.000,3.550,0.520,1.000,1.167,0.620,0.000,0.000
1117,1,1,1,1,1.000,2.083,0.820,1.000,0.817,0.900,2.600,0.800
1117,1,1,1,1,1.000,1.900,0.820,1.000,0.733,0.840,2.600,1.040
1117,3,1,1,1,1.000,2.433,0.820,1.000,0.917,1.050,2.600,0.640
1117,3,1,1,1,1.000,1.900,0.680,1.000,0.817,0.900,1.600,0.640
1117,1,1,1,1,1.000,2.433,0.610,1.000,0.817,0.710,2.000,1.040
1117,1,1,1,1,1.000,2.083,0.610,1.000,0.733,0.840,2.000,0.640
1117,1,1,1,1,1.000,1.900,0.820,1.000,0.917,1.050,1.600,0.800
1117,1,1,1,1,1.000,1.900,0.610,1.000,0.917,0.740,2.000,0.800
1117,3,1,1,1,1.000,2.433,0.680,1.000,0.733,0.780,1.600,0.800
671,2,1,1,1,1.000,1.767,0.600,1.000,0.683,0.710,1.333,0.480
671,2,1,1,1,1.000,1.767,0.600,1.000,0.617,0.840,1.733,0.780
671,2,1,1,1,1.000,1.767,0.540,1.000,0.567,0.780,1.733,0.600
671,2,1,1,1,1.000,1.417,0.540,1.000,0.567,0.780,1.067,0.780
671,2,1,1,1,1.000,1.533,0.600,1.000,0.567,0.740,1.733,0.480
671,2,1,1,1,1.000,1.533,0.540,1.000,0.617,0.650,1.067,0.600
671,2,1,1,1,1.000,1.533,0.720,1.000,0.567,0.780,1.067,0.480
671,2,1,1,1,1.000,1.767,0.720,1.000,0.617,0.840,1.067,0.780
671,2,1,1,1,1.000,1.533,0.600,1.000,0.617,0.840,1.333,0.600
1180,3,1,1,1,1.000,4.133,2.030,1.000,2.867,2.250,3.250,0.900
1180,3,1,1,1,1.000,3.883,2.030,1.000,2.783,2.180,3.250,1.170
1180,3,1,1,1,1.000,4.650,2.030,1.000,2.967,2.540,3.250,0.720
1180,3,1,1,1,1.000,3.883,1.690,1.000,2.867,2.180,2.000,0.720
1180,3,1,1,1,1.000,4.650,1.520,1.000,2.867,1.760,2.500,1.170
1180,3,1,1,1,1.000,4.133,1.520,1.000,2.783,2.100,2.500,0.720
1180,3,1,1,1,1.000,3.883,2.030,1.000,2.967,2.540,2.000,0.900
1180,3,1,1,1,1.000,3.883,1.520,1.000,2.967,1.810,2.500,0.900
1180,3,1,1,1,1.000,4.650,1.690,1.000,2.783,1.940,2.000,0.900
80,2,1,1,0,1.000,1.950,0.700,1.000,1.067,0.820,0.000,0.000
80,2,1,1,0,1.000,1.767,0.700,1.000,1.017,0.790,0.000,0.000
80,2,1,1,0,1.000,2.317,0.700,1.000,1.133,0.920,0.000,0.000
80,1,1,1,0,1.000,1.767,0.580,1.000,1.067,0.820,0.000,0.000
80,2,1,1,0,1.000,2.317,0.520,1.000,1.067,0.600,0.000,0.000
80,1,1,1,0,1.000,1.950,0.520,1.000,1.017,0.740,0.000,0.000
80,1,1,1,0,1.000,1.767,0.700,1.000,1.133,0.920,0.000,0.000
80,2,1,1,0,1.000,1.767,0.520,1.000,1.133,0.630,0.000,0.000
80,2,1,1,0,1.000,2.317,0.580,1.000,1.017,0.700,0.000,0.000
928,3,1,1,1,1.000,3.600,1.700,1.000,2.167,1.670,2.333,0.800
928,2,1,1,1,1.000,2.850,1.280,1.000,2.217,1.360,3.033,0.640
928,3,1,1,1,1.000,3.600,1.280,1.000,2.283,1.420,1.867,0.640
928,2,1,1,1,1.000,3.100,1.280,1.000,2.283,1.420,3.033,1.040
928,3,1,1,1,1.000,3.100,1.420,1.000,2.283,1.470,1.867,1.040
928,3,1,1,1,1.000,2.850,1.420,1.000,2.283,1.470,3.033,0.800
928,3,1,1,1,1.000,2.850,1.700,1.000,2.217,1.690,2.333,0.640
928,3,1,1,1,1.000,2.850,1.420,1.000,2.167,1.530,2.333,1.040
928,3,1,1,1,1.000,3.100,1.700,1.000,2.283,1.840,2.333,1.040
319,2,1,1,0,1.000,2.017,31.200,1.000,1.100,33.800,0.000,0.000
319,1,1,1,0,1.000,1.850,31.200,1.000,1.050,31.200,0.000,0.000
319,1,1,1,0,1.000,2.333,31.200,1.000,1.167,41.600,0.000,0.000
319,1,1,1,0,1.000,1.850,26.000,1.000,1.100,41.600,0.000,0.000
319,1,1,1,0,1.000,2.333,23.400,1.000,1.100,31.200,0.000,0.000
319,2,1,1,0,1.000,2.017,23.400,1.000,1.050,41.600,0.000,0.000
319,2,1,1,0,1.000,1.850,31.200,1.000,1.167,41.600,0.000,0.000
319,1,1,1,0,1.000,1.850,23.400,1.000,1.167,33.800,0.000,0.000
319,1,1,1,0,1.000,2.333,26.000,1.000,1.050,33.800,0.000,0.000
685,2,1,1,1,1.000,3.017,0.740,1.000,1.667,0.810,1.833,0.600
685,2,1,1,1,1.000,3.017,0.740,1.000,1.600,0.940,2.383,0.970
685,2,1,1,1,1.000,3.017,0.670,1.000,1.550,0.880,2.383,0.750
685,3,1,1,1,1.000,2.267,0.670,1.000,1.550,0.880,1.467,0.970
685,3,1,1,1,1.000,2.517,0.740,1.000,1.550,0.840,2.383,0.600
685,3,1,1,1,1.000,2.517,0.670,1.000,1.600,0.760,1.467,0.750
685,2,1,1,1,1.000,2.517,0.890,1.000,1.550,0.900,1.467,0.600
685,3,1,1,1,1.000,3.017,0.890,1.000,1.600,0.940,1.467,0.970
685,2,1,1,1,1.000,2.517,0.740,1.000,1.600,0.940,1.833,0.750
626,2,1,1,1,1.000,3.167,1.030,1.000,1.383,1.080,2.167,1.000
626,2,1,1,1,1.000,2.517,0.770,1.000,1.467,0.900,2.817,0.800
626,3,1,1,1,1.000,3.167,0.770,1.000,1.567,0.910,1.733,0.800
626,2,1,1,1,1.000,2.733,0.770,1.000,1.567,0.910,2.817,1.300
626,3,1,1,1,1.000,2.733,0.860,1.000,1.567,0.950,1.733,1.300
626,2,1,1,1,1.000,2.517,0.860,1.000,1.567,0.950,2.817,1.000
626,2,1,1,1,1.000,2.517,1.030,1.000,1.467,1.110,2.167,0.800
626,2,1,1,1,1.000,2.517,0.860,1.000,1.383,0.990,2.167,1.300
626,2,1,1,1,1.000,2.733,1.030,1.000,1.567,1.280,2.167,1.300
1179,2,1,1,1,1.000,5.500,2.840,1.000,2.450,3.010,4.000,1.550
1179,1,1,1,1,1.000,4.350,2.130,1.000,2.583,2.450,5.200,1.240
1179,3,1,1,1,1.000,5.500,2.130,1.000,2.750,2.540,3.200,1.240
1179,2,1,1,1,1.000,4.733,2.130,1.000,2.750,2.540,5.200,2.010
1179,3,1,1,1,1.000,4.733,2.370,1.000,2.750,2.660,3.200,2.010
1179,2,1,1,1,1.000,4.350,2.370,1.000,2.750,2.660,5.200,1.550
1179,3,1,1,1,1.000,4.350,2.840,1.000,2.583,3.220,4.000,1.240
1179,2,1,1,1,1.000,4.350,2.370,1.000,2.450,2.740,4.000,2.010
1179,2,1,1,1,1.000,4.733,2.840,1.000,2.750,3.660,4.000,2.010
546,2,1,1,1,1.000,4.000,0.680,1.000,2.733,0.720,4.550,1.250
546,2,1,1,1,1.000,3.667,0.680,1.000,2.650,0.700,4.550,1.620
546,3,1,1,1,1.000,4.667,0.680,1.000,2.833,0.800,4.550,1.000
546,3,1,1,1,1.000,3.667,0.570,1.000,2.733,0.700,2.800,1.000
546,2,1,1,1,1.000,4.667,0.510,1.000,2.733,0.570,3.500,1.620
546,2,1,1,1,1.000,4.000,0.510,1.000,2.650,0.660,3.500,1.000
546,3,1,1,1,1.000,3.667,0.680,1.000,2.833,0.800,2.800,1.250
546,2,1,1,1,1.000,3.667,0.510,1.000,2.833,0.580,3.500,1.250
546,2,1,1,1,1.000,4.667,0.570,1.000,2.650,0.640,2.800,1.250
636,3,1,1,1,1.000,2.600,1.000,1.000,1.233,1.030,1.833,0.650
636,2,1,1,1,1.000,2.000,0.750,1.000,1.283,0.860,2.383,0.520
636,3,1,1,1,1.000,2.600,0.750,1.000,1.350,0.900,1.467,0.520
636,2,1,1,1,1.000,2.200,0.750,1.000,1.350,0.900,2.383,0.840
636,3,1,1,1,1.000,2.200,0.830,1.000,1.350,0.910,1.467,0.840
636,3,1,1,1,1.000,2.000,0.830,1.000,1.350,0.910,2.383,0.650
636,3,1,1,1,1.000,2.000,1.000,1.000,1.283,1.080,1.833,0.520
636,2,1,1,1,1.000,2.000,0.830,1.000,1.233,0.980,1.833,0.840
636,3,1,1,1,1.000,2.200,1.000,1.000,1.350,1.230,1.833,0.840
354,2,1,1,1,1.000,5.000,1.180,1.000,2.250,1.330,3.000,1.320
354,2,1,1,1,1.000,5.000,1.180,1.000,2.083,1.610,3.900,2.140
354,2,1,1,1,1.000,5.000,1.060,1.000,1.950,1.460,3.900,1.650
354,2,1,1,1,1.000,3.850,1.060,1.000,1.950,1.460,2.400,2.140
354,2,1,1,1,1.000,4.233,1.180,1.000,1.950,1.370,3.900,1.320
354,2,1,1,1,1.000,4.233,1.060,1.000,2.083,1.180,2.400,1.650
354,2,1,1,1,1.000,4.233,1.420,1.000,1.950,1.500,2.400,1.320
354,2,1,1,1,1.000,5.000,1.420,1.000,2.083,1.610,2.400,2.140
354,2,1,1,1,1.000,4.233,1.180,1.000,2.083,1.610,3.000,1.650
460,3,1,1,1,1.000,2.717,0.430,1.000,2.067,0.500,0.667,0.240
460,3,1,1,1,1.000,2.717,0.430,1.000,2.033,0.620,0.867,0.390
460,3,1,1,1,1.000,2.717,0.390,1.000,2.000,0.570,0.867,0.300
460,3,1,1,1,1.000,2.300,0.390,1.000,2.000,0.570,0.533,0.390
460,3,1,1,1,1.000,2.433,0.430,1.000,2.000,0.530,0.867,0.240
460,3,1,1,1,1.000,2.433,0.390,1.000,2.033,0.450,0.533,0.300
460,3,1,1,1,1.000,2.433,0.520,1.000,2.000,0.580,0.533,0.240
460,3,1,1,1,1.000,2.717,0.520,1.000,2.033,0.630,0.533,0.390
460,3,1,1,1,1.000,2.433,0.430,1.000,2.033,0.620,0.667,0.300
1062,3,1,1,1,1.000,2.433,0.800,1.000,0.917,0.900,1.833,0.640
1062,2,1,1,1,1.000,2.433,0.800,1.000,0.817,1.060,2.383,1.040
1062,2,1,1,1,1.000,2.433,0.720,1.000,0.733,0.990,2.383,0.800
1062,3,1,1,1,1.000,1.900,0.720,1.000,0.733,0.990,1.467,1.040
1062,2,1,1,1,1.000,2.083,0.800,1.000,0.733,0.910,2.383,0.640
1062,3,1,1,1,1.000,2.083,0.720,1.000,0.817,0.830,1.467,0.800
1062,3,1,1,1,1.000,2.083,0.960,1.000,0.733,0.990,1.467,0.640
1062,3,1,1,1,1.000,2.433,0.960,1.000,0.817,1.060,1.467,1.040
1062,3,1,1,1,1.000,2.083,0.800,1.000,0.817,1.060,1.833,0.800
292,2,1,1,1,1.000,3.700,0.500,1.000,1.417,0.600,2.667,0.760
292,2,1,1,1,1.000,3.700,0.500,1.000,1.283,0.800,3.467,1.230
292,2,1,1,1,1.000,3.700,0.450,1.000,1.183,0.800,3.467,0.950
292,2,1,1,1,1.000,2.767,0.450,1.000,1.183,0.800,2.133,1.230
292,2,1,1,1,1.000,3.083,0.500,1.000,1.183,0.650,3.467,0.760
292,2,1,1,1,1.000,3.083,0.450,1.000,1.283,0.600,2.133,0.950
292,2,1,1,1,1.000,3.083,0.600,1.000,1.183,0.600,2.133,0.760
292,1,1,1,1,1.000,3.700,0.600,1.000,1.283,0.650,2.133,1.230
292,2,1,1,1,1.000,3.083,0.500,1.000,1.283,0.800,2.667,0.950
596,3,1,1,1,1.000,2.000,0.800,1.000,0.917,0.900,1.833,0.520
596,3,1,1,1,1.000,2.000,0.800,1.000,0.850,1.030,2.383,0.840
596,3,1,1,1,1.000,2.000,0.720,1.000,0.800,0.980,2.383,0.650
596,3,1,1,1,1.000,1.650,0.720,1.000,0.800,0.980,1.467,0.840
596,3,1,1,1,1.000,1.767,0.800,1.000,0.800,0.910,2.383,0.520
596,3,1,1,1,1.000,1.767,0.720,1.000,0.850,0.830,1.467,0.650
596,3,1,1,1,1.000,1.767,0.960,1.000,0.800,0.990,1.467,0.520
596,3,1,1,1,1.000,2.000,0.960,1.000,0.850,1.030,1.467,0.840
596,3,1,1,1,1.000,1.767,0.800,1.000,0.850,1.030,1.833,0.650
193,2,1,1,1,1.000,1.267,0.700,1.000,0.717,0.770,1.000,0.300
193,2,1,1,1,1.000,1.100,0.520,1.000,0.750,0.630,1.300,0.240
193,3,1,1,1,1.000,1.267,0.520,1.000,0.783,0.650,0.800,0.240
193,2,1,1,1,1.000,1.150,0.520,1.000,0.783,0.650,1.300,0.390
193,3,1,1,1,1.000,1.150,0.580,1.000,0.783,0.680,0.800,0.390
193,2,1,1,1,1.000,1.100,0.580,1.000,0.783,0.680,1.300,0.300
193,2,1,1,1,1.000,1.100,0.700,1.000,0.750,0.850,1.000,0.240
193,2,1,1,1,1.000,1.100,0.580,1.000,0.717,0.720,1.000,0.390
193,3,1,1,1,1.000,1.150,0.700,1.000,0.783,1.060,1.000,0.390
666,3,1,1,1,1.000,1.767,0.600,1.000,0.683,0.710,1.500,0.520
666,2,1,1,1,1.000,1.767,0.600,1.000,0.617,0.840,1.950,0.840
