ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,logt(TRAIN_TT)_1,logt(TRAIN_TT) x ga_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x ga_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,logt(TRAIN_HE)_1,SM_ASC_1,SM_ASC x ga_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,logt(SM_TT)_1,logt(SM_CO)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,CAR_TT_1,CAR_TT x ga_1,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4,CAR_TT x purpose_1,CAR_TT x purpose_2,logt(CAR_CO)_1,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,logt(CAR_CO) x purpose_1,logt(CAR_CO) x purpose_2
219,2,1,1,0,1.000,1.493,1.493,0.571,0.571,0.571,0.000,0.000,0.571,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.041,0.703,0.703,0.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
219,2,1,1,0,1.000,1.493,1.493,0.457,0.457,0.457,0.000,0.000,0.457,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.041,0.542,0.542,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
219,2,1,1,0,1.000,1.714,1.714,0.495,0.495,0.495,0.000,0.000,0.495,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.930,0.577,0.577,0.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.609,1.609,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.248,0.770,0.770,0.000,0.000,2.833,2.833,0.000,0.000,2.833,0.000,0.000,0.000,0.652,0.000,0.000,0.652,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.609,1.609,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.229,0.842,0.842,0.000,0.000,3.683,3.683,0.000,0.000,3.683,0.000,0.000,0.000,0.912,0.000,0.000,0.912,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.609,1.609,0.678,0.678,0.000,0.000,0.000,0.000,0.678,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.214,0.802,0.802,0.000,0.000,3.683,3.683,0.000,0.000,3.683,0.000,0.000,0.000,0.765,0.000,0.000,0.765,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.386,1.386,0.678,0.678,0.000,0.000,0.000,0.000,0.678,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.214,0.802,0.802,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.912,0.000,0.000,0.912,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.466,1.466,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.214,0.802,0.802,0.000,0.000,3.683,3.683,0.000,0.000,3.683,0.000,0.000,0.000,0.652,0.000,0.000,0.652,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.466,1.466,0.678,0.678,0.000,0.000,0.000,0.000,0.678,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.229,0.732,0.732,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.765,0.000,0.000,0.765,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.466,1.466,0.833,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.214,0.842,0.842,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.652,0.000,0.000,0.652,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.609,1.609,0.833,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.229,0.871,0.871,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.912,0.000,0.000,0.912,0.000,0.000,0.000
1103,3,1,1,1,1.000,1.466,1.466,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.229,0.842,0.842,0.000,0.000,2.833,2.833,0.000,0.000,2.833,0.000,0.000,0.000,0.765,0.000,0.000,0.765,0.000,0.000,0.000
861,3,1,1,1,1.000,1.053,1.053,0.967,0.967,0.967,0.000,0.000,0.000,0.967,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.668,1.015,1.015,1.015,0.000,1.733,1.733,0.000,0.000,1.733,0.000,1.733,0.000,0.438,0.000,0.000,0.438,0.000,0.438,0.000
861,2,1,1,1,1.000,0.987,0.987,0.967,0.967,0.967,0.000,0.000,0.000,0.967,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.642,0.982,0.982,0.982,0.000,1.733,1.733,0.000,0.000,1.733,0.000,1.733,0.000,0.536,0.000,0.000,0.536,0.000,0.536,0.000
861,3,1,1,1,1.000,1.174,1.174,0.967,0.967,0.967,0.000,0.000,0.000,0.967,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.701,1.092,1.092,1.092,0.000,1.733,1.733,0.000,0.000,1.733,0.000,1.733,0.000,0.365,0.000,0.000,0.365,0.000,0.365,0.000
861,3,1,1,1,1.000,0.987,0.987,0.859,0.859,0.859,0.000,0.000,0.000,0.859,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.668,1.015,1.015,1.015,0.000,1.067,1.067,0.000,0.000,1.067,0.000,1.067,0.000,0.365,0.000,0.000,0.365,0.000,0.365,0.000
861,2,1,1,1,1.000,1.174,1.174,0.798,0.798,0.798,0.000,0.000,0.000,0.798,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.668,0.884,0.884,0.884,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.536,0.000,0.000,0.536,0.000,0.536,0.000
861,3,1,1,1,1.000,1.053,1.053,0.798,0.798,0.798,0.000,0.000,0.000,0.798,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.642,0.982,0.982,0.982,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.365,0.000,0.000,0.365,0.000,0.365,0.000
861,3,1,1,1,1.000,0.987,0.987,0.967,0.967,0.967,0.000,0.000,0.000,0.967,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.701,1.092,1.092,1.092,0.000,1.067,1.067,0.000,0.000,1.067,0.000,1.067,0.000,0.438,0.000,0.000,0.438,0.000,0.438,0.000
861,3,1,1,1,1.000,0.987,0.987,0.798,0.798,0.798,0.000,0.000,0.000,0.798,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.701,0.904,0.904,0.904,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.438,0.000,0.000,0.438,0.000,0.438,0.000
861,3,1,1,1,1.000,1.174,1.174,0.859,0.859,0.859,0.000,0.000,0.000,0.859,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.642,0.936,0.936,0.936,0.000,1.067,1.067,0.000,0.000,1.067,0.000,1.067,0.000,0.438,0.000,0.000,0.438,0.000,0.438,0.000
741,2,1,1,1,1.000,1.447,1.447,0.678,0.678,0.678,0.000,0.000,0.678,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.826,0.751,0.751,0.751,0.000,2.333,2.333,0.000,2.333,0.000,0.000,2.333,0.000,0.668,0.000,0.668,0.000,0.000,0.668,0.000
741,2,1,1,1,1.000,1.258,1.258,0.548,0.548,0.548,0.000,0.000,0.548,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.869,0.642,0.642,0.642,0.000,3.033,3.033,0.000,3.033,0.000,0.000,3.033,0.000,0.565,0.000,0.565,0.000,0.000,0.565,0.000
741,3,1,1,1,1.000,1.447,1.447,0.548,0.548,0.548,0.000,0.000,0.548,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.923,0.663,0.663,0.663,0.000,1.867,1.867,0.000,1.867,0.000,0.000,1.867,0.000,0.565,0.000,0.565,0.000,0.000,0.565,0.000
741,2,1,1,1,1.000,1.326,1.326,0.548,0.548,0.548,0.000,0.000,0.548,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.923,0.663,0.663,0.663,0.000,3.033,3.033,0.000,3.033,0.000,0.000,3.033,0.000,0.802,0.000,0.802,0.000,0.000,0.802,0.000
741,2,1,1,1,1.000,1.326,1.326,0.593,0.593,0.593,0.000,0.000,0.593,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.923,0.678,0.678,0.678,0.000,1.867,1.867,0.000,1.867,0.000,0.000,1.867,0.000,0.802,0.000,0.802,0.000,0.000,0.802,0.000
741,2,1,1,1,1.000,1.258,1.258,0.593,0.593,0.593,0.000,0.000,0.593,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.923,0.678,0.678,0.678,0.000,3.033,3.033,0.000,3.033,0.000,0.000,3.033,0.000,0.668,0.000,0.668,0.000,0.000,0.668,0.000
741,3,1,1,1,1.000,1.258,1.258,0.678,0.678,0.678,0.000,0.000,0.678,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.869,0.779,0.779,0.779,0.000,2.333,2.333,0.000,2.333,0.000,0.000,2.333,0.000,0.565,0.000,0.565,0.000,0.000,0.565,0.000
741,2,1,1,1,1.000,1.258,1.258,0.593,0.593,0.593,0.000,0.000,0.593,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.826,0.718,0.718,0.718,0.000,2.333,2.333,0.000,2.333,0.000,0.000,2.333,0.000,0.802,0.000,0.802,0.000,0.000,0.802,0.000
741,3,1,1,1,1.000,1.326,1.326,0.678,0.678,0.678,0.000,0.000,0.678,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.923,0.863,0.863,0.863,0.000,2.333,2.333,0.000,2.333,0.000,0.000,2.333,0.000,0.802,0.000,0.802,0.000,0.000,0.802,0.000
201,2,1,1,1,1.000,0.875,0.000,3.940,0.000,0.000,3.940,0.000,0.000,3.940,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.550,3.940,0.000,0.000,3.940,0.833,0.000,0.000,0.000,0.833,0.000,0.000,0.833,0.300,0.000,0.000,0.300,0.000,0.000,0.300
201,2,1,1,1,1.000,0.875,0.000,3.658,0.000,0.000,3.658,0.000,0.000,3.658,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.588,4.018,0.000,0.000,4.018,0.667,0.000,0.000,0.000,0.667,0.000,0.000,0.667,0.247,0.000,0.000,0.247,0.000,0.000,0.247
201,2,1,1,1,1.000,0.718,0.000,3.658,0.000,0.000,3.658,0.000,0.000,3.658,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.569,3.940,0.000,0.000,3.940,1.083,0.000,0.000,0.000,1.083,0.000,0.000,1.083,0.247,0.000,0.000,0.247,0.000,0.000,0.247
201,2,1,1,1,1.000,0.773,0.000,3.658,0.000,0.000,3.658,0.000,0.000,3.658,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.588,4.018,0.000,0.000,4.018,1.083,0.000,0.000,0.000,1.083,0.000,0.000,1.083,0.372,0.000,0.000,0.372,0.000,0.000,0.372
201,2,1,1,1,1.000,0.773,0.000,3.761,0.000,0.000,3.761,0.000,0.000,3.761,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.588,3.940,0.000,0.000,3.940,0.667,0.000,0.000,0.000,0.667,0.000,0.000,0.667,0.372,0.000,0.000,0.372,0.000,0.000,0.372
201,2,1,1,1,1.000,0.718,0.000,3.940,0.000,0.000,3.940,0.000,0.000,3.940,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.569,4.018,0.000,0.000,4.018,0.833,0.000,0.000,0.000,0.833,0.000,0.000,0.833,0.247,0.000,0.000,0.247,0.000,0.000,0.247
201,2,1,1,1,1.000,0.718,0.000,3.761,0.000,0.000,3.761,0.000,0.000,3.761,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.588,3.940,0.000,0.000,3.940,1.083,0.000,0.000,0.000,1.083,0.000,0.000,1.083,0.300,0.000,0.000,0.300,0.000,0.000,0.300
201,2,1,1,1,1.000,0.773,0.000,3.940,0.000,0.000,3.940,0.000,0.000,3.940,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.588,4.222,0.000,0.000,4.222,0.833,0.000,0.000,0.000,0.833,0.000,0.000,0.833,0.372,0.000,0.000,0.372,0.000,0.000,0.372
201,2,1,1,1,1.000,0.718,0.000,3.761,0.000,0.000,3.761,0.000,0.000,3.761,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.550,4.018,0.000,0.000,4.018,0.833,0.000,0.000,0.000,0.833,0.000,0.000,0.833,0.372,0.000,0.000,0.372,0.000,0.000,0.372
92,2,1,1,1,1.000,1.082,0.000,3.761,0.000,3.761,0.000,0.000,3.761,0.000,0.000,0.405,1.000,0.000,0.000,1.000,0.000,0.000,0.642,3.940,0.000,3.940,0.000,1.333,0.000,0.000,1.333,0.000,0.000,1.333,0.000,0.215,0.000,0.215,0.000,0.000,0.215,0.000
92,2,1,1,1,1.000,1.082,0.000,3.761,0.000,3.761,0.000,0.000,3.761,0.000,0.000,1.099,1.000,0.000,0.000,1.000,0.000,0.000,0.606,4.222,0.000,4.222,0.000,1.733,0.000,0.000,1.733,0.000,0.000,1.733,0.000,0.329,0.000,0.329,0.000,0.000,0.329,0.000
92,1,1,1,1,1.000,1.082,0.000,3.658,0.000,3.658,0.000,0.000,3.658,0.000,0.000,0.405,1.000,0.000,0.000,1.000,0.000,0.000,0.578,4.222,0.000,4.222,0.000,1.733,0.000,0.000,1.733,0.000,0.000,1.733,0.000,0.262,0.000,0.262,0.000,0.000,0.262,0.000
92,2,1,1,1,1.000,0.956,0.000,3.658,0.000,3.658,0.000,0.000,3.658,0.000,0.000,0.693,1.000,0.000,0.000,1.000,0.000,0.000,0.578,4.222,0.000,4.222,0.000,1.067,0.000,0.000,1.067,0.000,0.000,1.067,0.000,0.329,0.000,0.329,0.000,0.000,0.329,0.000
92,2,1,1,1,1.000,0.999,0.000,3.761,0.000,3.761,0.000,0.000,3.761,0.000,0.000,0.405,1.000,0.000,0.000,1.000,0.000,0.000,0.578,4.018,0.000,4.018,0.000,1.733,0.000,0.000,1.733,0.000,0.000,1.733,0.000,0.215,0.000,0.215,0.000,0.000,0.215,0.000
92,2,1,1,1,1.000,0.999,0.000,3.658,0.000,3.658,0.000,0.000,3.658,0.000,0.000,0.405,1.000,0.000,0.000,1.000,0.000,0.000,0.606,3.940,0.000,3.940,0.000,1.067,0.000,0.000,1.067,0.000,0.000,1.067,0.000,0.262,0.000,0.262,0.000,0.000,0.262,0.000
92,2,1,1,1,1.000,0.999,0.000,3.940,0.000,3.940,0.000,0.000,3.940,0.000,0.000,0.693,1.000,0.000,0.000,1.000,0.000,0.000,0.578,3.940,0.000,3.940,0.000,1.067,0.000,0.000,1.067,0.000,0.000,1.067,0.000,0.215,0.000,0.215,0.000,0.000,0.215,0.000
92,2,1,1,1,1.000,1.082,0.000,3.940,0.000,3.940,0.000,0.000,3.940,0.000,0.000,0.405,1.000,0.000,0.000,1.000,0.000,0.000,0.606,4.018,0.000,4.018,0.000,1.067,0.000,0.000,1.067,0.000,0.000,1.067,0.000,0.329,0.000,0.329,0.000,0.000,0.329,0.000
92,2,1,1,1,1.000,0.999,0.000,3.761,0.000,3.761,0.000,0.000,3.761,0.000,0.000,0.693,1.000,0.000,0.000,1.000,0.000,0.000,0.606,4.222,0.000,4.222,0.000,1.333,0.000,0.000,1.333,0.000,0.000,1.333,0.000,0.262,0.000,0.262,0.000,0.000,0.262,0.000
344,2,1,1,1,1.000,1.365,1.365,0.438,0.438,0.438,0.000,0.000,0.438,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.949,0.501,0.501,0.501,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.300,0.000,0.300,0.000,0.000,0.300,0.000
344,2,1,1,1,1.000,1.199,1.199,0.344,0.344,0.344,0.000,0.000,0.344,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.968,0.392,0.392,0.392,0.000,1.300,1.300,0.000,1.300,0.000,0.000,1.300,0.000,0.247,0.000,0.247,0.000,0.000,0.247,0.000
344,3,1,1,1,1.000,1.365,1.365,0.344,0.344,0.344,0.000,0.000,0.344,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.993,0.425,0.425,0.425,0.000,0.800,0.800,0.000,0.800,0.000,0.000,0.800,0.000,0.247,0.000,0.247,0.000,0.000,0.247,0.000
344,2,1,1,1,1.000,1.258,1.258,0.344,0.344,0.344,0.000,0.000,0.344,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.993,0.425,0.425,0.425,0.000,1.300,1.300,0.000,1.300,0.000,0.000,1.300,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
344,3,1,1,1,1.000,1.258,1.258,0.378,0.378,0.378,0.000,0.000,0.378,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.993,0.432,0.432,0.432,0.000,0.800,0.800,0.000,0.800,0.000,0.000,0.800,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
344,3,1,1,1,1.000,1.199,1.199,0.378,0.378,0.378,0.000,0.000,0.378,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.993,0.432,0.432,0.432,0.000,1.300,1.300,0.000,1.300,0.000,0.000,1.300,0.000,0.300,0.000,0.300,0.000,0.000,0.300,0.000
344,3,1,1,1,1.000,1.199,1.199,0.438,0.438,0.438,0.000,0.000,0.438,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.968,0.519,0.519,0.519,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.247,0.000,0.247,0.000,0.000,0.247,0.000
344,2,1,1,1,1.000,1.199,1.199,0.378,0.378,0.378,0.000,0.000,0.378,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.949,0.445,0.445,0.445,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
344,3,1,1,1,1.000,1.258,1.258,0.438,0.438,0.438,0.000,0.000,0.438,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.993,0.565,0.565,0.565,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
202,2,1,1,1,1.000,0.781,0.000,3.940,0.000,0.000,3.940,0.000,0.000,3.940,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.470,3.940,0.000,0.000,3.940,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.916,0.000,0.000,0.916,0.000,0.000,0.916
202,2,1,1,1,1.000,0.781,0.000,3.658,0.000,0.000,3.658,0.000,0.000,3.658,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.511,4.018,0.000,0.000,4.018,0.800,0.000,0.000,0.000,0.800,0.000,0.000,0.800,0.788,0.000,0.000,0.788,0.000,0.000,0.788
202,2,1,1,1,1.000,0.668,0.000,3.658,0.000,0.000,3.658,0.000,0.000,3.658,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.491,3.940,0.000,0.000,3.940,1.300,0.000,0.000,0.000,1.300,0.000,0.000,1.300,0.788,0.000,0.000,0.788,0.000,0.000,0.788
202,2,1,1,1,1.000,0.710,0.000,3.658,0.000,0.000,3.658,0.000,0.000,3.658,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.511,4.018,0.000,0.000,4.018,1.300,0.000,0.000,0.000,1.300,0.000,0.000,1.300,1.082,0.000,0.000,1.082,0.000,0.000,1.082
202,2,1,1,1,1.000,0.710,0.000,3.761,0.000,0.000,3.761,0.000,0.000,3.761,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.511,3.940,0.000,0.000,3.940,0.800,0.000,0.000,0.000,0.800,0.000,0.000,0.800,1.082,0.000,0.000,1.082,0.000,0.000,1.082
202,2,1,1,1,1.000,0.668,0.000,3.940,0.000,0.000,3.940,0.000,0.000,3.940,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.491,4.018,0.000,0.000,4.018,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.788,0.000,0.000,0.788,0.000,0.000,0.788
202,2,1,1,1,1.000,0.668,0.000,3.761,0.000,0.000,3.761,0.000,0.000,3.761,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.511,3.940,0.000,0.000,3.940,1.300,0.000,0.000,0.000,1.300,0.000,0.000,1.300,0.916,0.000,0.000,0.916,0.000,0.000,0.916
202,1,1,1,1,1.000,0.710,0.000,3.940,0.000,0.000,3.940,0.000,0.000,3.940,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.511,4.222,0.000,0.000,4.222,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.082,0.000,0.000,1.082,0.000,0.000,1.082
202,2,1,1,1,1.000,0.668,0.000,3.761,0.000,0.000,3.761,0.000,0.000,3.761,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.470,4.018,0.000,0.000,4.018,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.082,0.000,0.000,1.082,0.000,0.000,1.082
908,3,1,1,1,1.000,1.530,1.530,1.135,1.135,1.135,0.000,0.000,0.000,1.135,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.006,1.238,1.238,1.238,0.000,3.467,3.467,0.000,0.000,3.467,0.000,3.467,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
908,3,1,1,1,1.000,1.466,1.466,1.135,1.135,1.135,0.000,0.000,0.000,1.135,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.968,1.179,1.179,1.179,0.000,3.467,3.467,0.000,0.000,3.467,0.000,3.467,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
908,3,1,1,1,1.000,1.649,1.649,1.135,1.135,1.135,0.000,0.000,0.000,1.135,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.053,1.338,1.338,1.338,0.000,3.467,3.467,0.000,0.000,3.467,0.000,3.467,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
908,3,1,1,1,1.000,1.466,1.466,1.015,1.015,1.015,0.000,0.000,0.000,1.015,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.006,1.238,1.238,1.238,0.000,2.133,2.133,0.000,0.000,2.133,0.000,2.133,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
908,2,1,1,1,1.000,1.649,1.649,0.948,0.948,0.948,0.000,0.000,0.000,0.948,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.006,1.044,1.044,1.044,0.000,2.667,2.667,0.000,0.000,2.667,0.000,2.667,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
908,3,1,1,1,1.000,1.530,1.530,0.948,0.948,0.948,0.000,0.000,0.000,0.948,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.968,1.179,1.179,1.179,0.000,2.667,2.667,0.000,0.000,2.667,0.000,2.667,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
908,3,1,1,1,1.000,1.466,1.466,1.135,1.135,1.135,0.000,0.000,0.000,1.135,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.053,1.338,1.338,1.338,0.000,2.133,2.133,0.000,0.000,2.133,0.000,2.133,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
908,2,1,1,1,1.000,1.466,1.466,0.948,0.948,0.948,0.000,0.000,0.000,0.948,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.053,1.078,1.078,1.078,0.000,2.667,2.667,0.000,0.000,2.667,0.000,2.667,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
908,2,1,1,1,1.000,1.649,1.649,1.015,1.015,1.015,0.000,0.000,0.000,1.015,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.968,1.131,1.131,1.131,0.000,2.133,2.133,0.000,0.000,2.133,0.000,2.133,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
994,3,1,1,1,1.000,1.775,1.775,0.582,0.582,0.000,0.000,0.000,0.000,0.000,0.582,1.099,1.000,1.000,0.000,0.000,0.000,1.000,1.041,0.621,0.621,0.000,0.000,4.000,4.000,0.000,0.000,0.000,4.000,0.000,0.000,0.896,0.000,0.000,0.000,0.896,0.000,0.000
994,2,1,1,1,1.000,1.551,1.551,0.464,0.464,0.000,0.000,0.000,0.000,0.000,0.464,1.099,1.000,1.000,0.000,0.000,0.000,1.000,1.087,0.531,0.531,0.000,0.000,5.200,5.200,0.000,0.000,0.000,5.200,0.000,0.000,0.770,0.000,0.000,0.000,0.770,0.000,0.000
994,3,1,1,1,1.000,1.775,1.775,0.464,0.464,0.000,0.000,0.000,0.000,0.000,0.464,1.099,1.000,1.000,0.000,0.000,0.000,1.000,1.142,0.542,0.542,0.000,0.000,3.200,3.200,0.000,0.000,0.000,3.200,0.000,0.000,0.770,0.000,0.000,0.000,0.770,0.000,0.000
994,2,1,1,1,1.000,1.633,1.633,0.464,0.464,0.000,0.000,0.000,0.000,0.000,0.464,0.693,1.000,1.000,0.000,0.000,0.000,1.000,1.142,0.542,0.542,0.000,0.000,5.200,5.200,0.000,0.000,0.000,5.200,0.000,0.000,1.058,0.000,0.000,0.000,1.058,0.000,0.000
994,3,1,1,1,1.000,1.633,1.633,0.507,0.507,0.000,0.000,0.000,0.000,0.000,0.507,1.099,1.000,1.000,0.000,0.000,0.000,1.000,1.142,0.554,0.554,0.000,0.000,3.200,3.200,0.000,0.000,0.000,3.200,0.000,0.000,1.058,0.000,0.000,0.000,1.058,0.000,0.000
994,2,1,1,1,1.000,1.551,1.551,0.507,0.507,0.000,0.000,0.000,0.000,0.000,0.507,0.693,1.000,1.000,0.000,0.000,0.000,1.000,1.142,0.554,0.554,0.000,0.000,5.200,5.200,0.000,0.000,0.000,5.200,0.000,0.000,0.896,0.000,0.000,0.000,0.896,0.000,0.000
994,3,1,1,1,1.000,1.551,1.551,0.582,0.582,0.000,0.000,0.000,0.000,0.000,0.582,0.693,1.000,1.000,0.000,0.000,0.000,1.000,1.087,0.647,0.647,0.000,0.000,4.000,4.000,0.000,0.000,0.000,4.000,0.000,0.000,0.770,0.000,0.000,0.000,0.770,0.000,0.000
